"Step","olive-sweep-20 - Fall predictions (24h) Hub: NP15","olive-sweep-20 - Fall predictions (24h) Hub: NP15__MIN","olive-sweep-20 - Fall predictions (24h) Hub: NP15__MAX","olive-sweep-20 - Fall targets (24h) Hub: NP15","olive-sweep-20 - Fall targets (24h) Hub: NP15__MIN","olive-sweep-20 - Fall targets (24h) Hub: NP15__MAX","olive-sweep-20 - Fall predictions (24h) Hub: SP15","olive-sweep-20 - Fall predictions (24h) Hub: SP15__MIN","olive-sweep-20 - Fall predictions (24h) Hub: SP15__MAX","olive-sweep-20 - Fall targets (24h) Hub: SP15","olive-sweep-20 - Fall targets (24h) Hub: SP15__MIN","olive-sweep-20 - Fall targets (24h) Hub: SP15__MAX","olive-sweep-20 - Fall predictions (24h) Hub: ZP26","olive-sweep-20 - Fall predictions (24h) Hub: ZP26__MIN","olive-sweep-20 - Fall predictions (24h) Hub: ZP26__MAX","olive-sweep-20 - Fall targets (24h) Hub: ZP26","olive-sweep-20 - Fall targets (24h) Hub: ZP26__MIN","olive-sweep-20 - Fall targets (24h) Hub: ZP26__MAX","olive-sweep-20 - Winter predictions (24h) Hub: NP15","olive-sweep-20 - Winter predictions (24h) Hub: NP15__MIN","olive-sweep-20 - Winter predictions (24h) Hub: NP15__MAX","olive-sweep-20 - Winter targets (24h) Hub: NP15","olive-sweep-20 - Winter targets (24h) Hub: NP15__MIN","olive-sweep-20 - Winter targets (24h) Hub: NP15__MAX","olive-sweep-20 - Winter predictions (24h) Hub: SP15","olive-sweep-20 - Winter predictions (24h) Hub: SP15__MIN","olive-sweep-20 - Winter predictions (24h) Hub: SP15__MAX","olive-sweep-20 - Winter targets (24h) Hub: SP15","olive-sweep-20 - Winter targets (24h) Hub: SP15__MIN","olive-sweep-20 - Winter targets (24h) Hub: SP15__MAX","olive-sweep-20 - Winter predictions (24h) Hub: ZP26","olive-sweep-20 - Winter predictions (24h) Hub: ZP26__MIN","olive-sweep-20 - Winter predictions (24h) Hub: ZP26__MAX","olive-sweep-20 - Winter targets (24h) Hub: ZP26","olive-sweep-20 - Winter targets (24h) Hub: ZP26__MIN","olive-sweep-20 - Winter targets (24h) Hub: ZP26__MAX","olive-sweep-20 - Spring predictions (24h) Hub: NP15","olive-sweep-20 - Spring predictions (24h) Hub: NP15__MIN","olive-sweep-20 - Spring predictions (24h) Hub: NP15__MAX","olive-sweep-20 - Spring targets (24h) Hub: NP15","olive-sweep-20 - Spring targets (24h) Hub: NP15__MIN","olive-sweep-20 - Spring targets (24h) Hub: NP15__MAX","olive-sweep-20 - Spring predictions (24h) Hub: SP15","olive-sweep-20 - Spring predictions (24h) Hub: SP15__MIN","olive-sweep-20 - Spring predictions (24h) Hub: SP15__MAX","olive-sweep-20 - Spring targets (24h) Hub: SP15","olive-sweep-20 - Spring targets (24h) Hub: SP15__MIN","olive-sweep-20 - Spring targets (24h) Hub: SP15__MAX","olive-sweep-20 - Spring predictions (24h) Hub: ZP26","olive-sweep-20 - Spring predictions (24h) Hub: ZP26__MIN","olive-sweep-20 - Spring predictions (24h) Hub: ZP26__MAX","olive-sweep-20 - Spring targets (24h) Hub: ZP26","olive-sweep-20 - Spring targets (24h) Hub: ZP26__MIN","olive-sweep-20 - Spring targets (24h) Hub: ZP26__MAX","olive-sweep-20 - Summer predictions (24h) Hub: NP15","olive-sweep-20 - Summer predictions (24h) Hub: NP15__MIN","olive-sweep-20 - Summer predictions (24h) Hub: NP15__MAX","olive-sweep-20 - Summer targets (24h) Hub: NP15","olive-sweep-20 - Summer targets (24h) Hub: NP15__MIN","olive-sweep-20 - Summer targets (24h) Hub: NP15__MAX","olive-sweep-20 - Summer predictions (24h) Hub: SP15","olive-sweep-20 - Summer predictions (24h) Hub: SP15__MIN","olive-sweep-20 - Summer predictions (24h) Hub: SP15__MAX","olive-sweep-20 - Summer targets (24h) Hub: SP15","olive-sweep-20 - Summer targets (24h) Hub: SP15__MIN","olive-sweep-20 - Summer targets (24h) Hub: SP15__MAX","olive-sweep-20 - Summer predictions (24h) Hub: ZP26","olive-sweep-20 - Summer predictions (24h) Hub: ZP26__MIN","olive-sweep-20 - Summer predictions (24h) Hub: ZP26__MAX","olive-sweep-20 - Summer targets (24h) Hub: ZP26","olive-sweep-20 - Summer targets (24h) Hub: ZP26__MIN","olive-sweep-20 - Summer targets (24h) Hub: ZP26__MAX"
"56","20.822633743286133","20.822633743286133","20.822633743286133","34.220001220703125","34.220001220703125","34.220001220703125","16.566143035888672","16.566143035888672","16.566143035888672","32.86000061035156","32.86000061035156","32.86000061035156","16.755754470825195","16.755754470825195","16.755754470825195","32.38999938964844","32.38999938964844","32.38999938964844","15.595269203186035","15.595269203186035","15.595269203186035","15.579999923706055","15.579999923706055","15.579999923706055","15.484552383422852","15.484552383422852","15.484552383422852","15.359999656677246","15.359999656677246","15.359999656677246","15.401665687561035","15.401665687561035","15.401665687561035","15.3100004196167","15.3100004196167","15.3100004196167","16.65730857849121","16.65730857849121","16.65730857849121","18.170000076293945","18.170000076293945","18.170000076293945","15.311273574829102","15.311273574829102","15.311273574829102","16.829999923706055","16.829999923706055","16.829999923706055","15.90049934387207","15.90049934387207","15.90049934387207","17.520000457763672","17.520000457763672","17.520000457763672","21.582626342773438","21.582626342773438","21.582626342773438","22.520000457763672","22.520000457763672","22.520000457763672","22.84131622314453","22.84131622314453","22.84131622314453","22.690000534057617","22.690000534057617","22.690000534057617","20.935129165649414","20.935129165649414","20.935129165649414","21.6299991607666","21.6299991607666","21.6299991607666"
"57","21.82191276550293","21.82191276550293","21.82191276550293","35.060001373291016","35.060001373291016","35.060001373291016","17.5583438873291","17.5583438873291","17.5583438873291","34.16999816894531","34.16999816894531","34.16999816894531","17.740026473999023","17.740026473999023","17.740026473999023","33.77000045776367","33.77000045776367","33.77000045776367","15.084546089172363","15.084546089172363","15.084546089172363","16.270000457763672","16.270000457763672","16.270000457763672","15.07902717590332","15.07902717590332","15.07902717590332","15.890000343322754","15.890000343322754","15.890000343322754","14.894944190979004","14.894944190979004","14.894944190979004","15.890000343322754","15.890000343322754","15.890000343322754","15.887164115905762","15.887164115905762","15.887164115905762","16.600000381469727","16.600000381469727","16.600000381469727","14.543712615966797","14.543712615966797","14.543712615966797","15.430000305175781","15.430000305175781","15.430000305175781","15.064191818237305","15.064191818237305","15.064191818237305","16.040000915527344","16.040000915527344","16.040000915527344","24.38919448852539","24.38919448852539","24.38919448852539","28.690000534057617","28.690000534057617","28.690000534057617","26.205848693847656","26.205848693847656","26.205848693847656","28.8700008392334","28.8700008392334","28.8700008392334","23.857030868530273","23.857030868530273","23.857030868530273","27.8799991607666","27.8799991607666","27.8799991607666"
"58","30.045034408569336","30.045034408569336","30.045034408569336","42.0099983215332","42.0099983215332","42.0099983215332","25.848735809326172","25.848735809326172","25.848735809326172","39.91999816894531","39.91999816894531","39.91999816894531","25.965103149414062","25.965103149414062","25.965103149414062","40.279998779296875","40.279998779296875","40.279998779296875","15.027586936950684","15.027586936950684","15.027586936950684","15.380000114440918","15.380000114440918","15.380000114440918","15.178482055664062","15.178482055664062","15.178482055664062","14.979999542236328","14.979999542236328","14.979999542236328","14.869511604309082","14.869511604309082","14.869511604309082","15","15","15","16.30070686340332","16.30070686340332","16.30070686340332","15.25","15.25","15.25","15.063505172729492","15.063505172729492","15.063505172729492","14.180000305175781","14.180000305175781","14.180000305175781","15.50434684753418","15.50434684753418","15.50434684753418","14.699999809265137","14.699999809265137","14.699999809265137","29.356754302978516","29.356754302978516","29.356754302978516","26.190000534057617","26.190000534057617","26.190000534057617","31.887237548828125","31.887237548828125","31.887237548828125","26.489999771118164","26.489999771118164","26.489999771118164","28.997455596923828","28.997455596923828","28.997455596923828","25.530000686645508","25.530000686645508","25.530000686645508"
"59","45.18014144897461","45.18014144897461","45.18014144897461","43.060001373291016","43.060001373291016","43.060001373291016","41.92243576049805","41.92243576049805","41.92243576049805","41.18000030517578","41.18000030517578","41.18000030517578","41.61299514770508","41.61299514770508","41.61299514770508","41.7599983215332","41.7599983215332","41.7599983215332","15.209794044494629","15.209794044494629","15.209794044494629","15.279999732971191","15.279999732971191","15.279999732971191","15.554327011108398","15.554327011108398","15.554327011108398","14.829999923706055","14.829999923706055","14.829999923706055","15.094130516052246","15.094130516052246","15.094130516052246","14.869999885559082","14.869999885559082","14.869999885559082","16.903810501098633","16.903810501098633","16.903810501098633","15.300000190734863","15.300000190734863","15.300000190734863","15.805891036987305","15.805891036987305","15.805891036987305","14.289999961853027","14.289999961853027","14.289999961853027","16.163665771484375","16.163665771484375","16.163665771484375","14.770000457763672","14.770000457763672","14.770000457763672","33.52427291870117","33.52427291870117","33.52427291870117","23.229999542236328","23.229999542236328","23.229999542236328","36.26035690307617","36.26035690307617","36.26035690307617","29.559999465942383","29.559999465942383","29.559999465942383","33.15373992919922","33.15373992919922","33.15373992919922","21.799999237060547","21.799999237060547","21.799999237060547"
"60","48.300193786621094","48.300193786621094","48.300193786621094","45.810001373291016","45.810001373291016","45.810001373291016","46.150814056396484","46.150814056396484","46.150814056396484","42.4900016784668","42.4900016784668","42.4900016784668","45.829498291015625","45.829498291015625","45.829498291015625","43.56999969482422","43.56999969482422","43.56999969482422","16.586549758911133","16.586549758911133","16.586549758911133","16.6299991607666","16.6299991607666","16.6299991607666","17.08485221862793","17.08485221862793","17.08485221862793","16.239999771118164","16.239999771118164","16.239999771118164","16.594295501708984","16.594295501708984","16.594295501708984","16.280000686645508","16.280000686645508","16.280000686645508","19.160236358642578","19.160236358642578","19.160236358642578","15.789999961853027","15.789999961853027","15.789999961853027","18.04062271118164","18.04062271118164","18.04062271118164","14.760000228881836","14.760000228881836","14.760000228881836","18.4371280670166","18.4371280670166","18.4371280670166","15.25","15.25","15.25","28.359256744384766","28.359256744384766","28.359256744384766","21.389999389648438","21.389999389648438","21.389999389648438","29.99460220336914","29.99460220336914","29.99460220336914","20.899999618530273","20.899999618530273","20.899999618530273","28.15633773803711","28.15633773803711","28.15633773803711","20.84000015258789","20.84000015258789","20.84000015258789"
"61","44.84333038330078","44.84333038330078","44.84333038330078","46.779998779296875","46.779998779296875","46.779998779296875","43.09519958496094","43.09519958496094","43.09519958496094","43.349998474121094","43.349998474121094","43.349998474121094","43.08060073852539","43.08060073852539","43.08060073852539","44.439998626708984","44.439998626708984","44.439998626708984","19.795629501342773","19.795629501342773","19.795629501342773","19.440000534057617","19.440000534057617","19.440000534057617","20.28101348876953","20.28101348876953","20.28101348876953","19.440000534057617","19.440000534057617","19.440000534057617","20.064023971557617","20.064023971557617","20.064023971557617","19.440000534057617","19.440000534057617","19.440000534057617","22.419034957885742","22.419034957885742","22.419034957885742","15.640000343322754","15.640000343322754","15.640000343322754","20.82921028137207","20.82921028137207","20.82921028137207","14.84000015258789","14.84000015258789","14.84000015258789","21.560298919677734","21.560298919677734","21.560298919677734","15.239999771118164","15.239999771118164","15.239999771118164","21.274181365966797","21.274181365966797","21.274181365966797","21.68000030517578","21.68000030517578","21.68000030517578","21.898681640625","21.898681640625","21.898681640625","21.479999542236328","21.479999542236328","21.479999542236328","21.01777458190918","21.01777458190918","21.01777458190918","21.209999084472656","21.209999084472656","21.209999084472656"
"62","40.93932342529297","40.93932342529297","40.93932342529297","39.86000061035156","39.86000061035156","39.86000061035156","39.12520217895508","39.12520217895508","39.12520217895508","38.04999923706055","38.04999923706055","38.04999923706055","39.42998504638672","39.42998504638672","39.42998504638672","38.540000915527344","38.540000915527344","38.540000915527344","25.257246017456055","25.257246017456055","25.257246017456055","26.6299991607666","26.6299991607666","26.6299991607666","25.297250747680664","25.297250747680664","25.297250747680664","26.1200008392334","26.1200008392334","26.1200008392334","25.991971969604492","25.991971969604492","25.991971969604492","26.889999389648438","26.889999389648438","26.889999389648438","19.30991554260254","19.30991554260254","19.30991554260254","18.459999084472656","18.459999084472656","18.459999084472656","17.4495906829834","17.4495906829834","17.4495906829834","17.559999465942383","17.559999465942383","17.559999465942383","18.303203582763672","18.303203582763672","18.303203582763672","18.079999923706055","18.079999923706055","18.079999923706055","18.229488372802734","18.229488372802734","18.229488372802734","21.360000610351562","21.360000610351562","21.360000610351562","18.65011215209961","18.65011215209961","18.65011215209961","21.149999618530273","21.149999618530273","21.149999618530273","17.88849449157715","17.88849449157715","17.88849449157715","20.90999984741211","20.90999984741211","20.90999984741211"
"63","38.473289489746094","38.473289489746094","38.473289489746094","37.150001525878906","37.150001525878906","37.150001525878906","36.51205825805664","36.51205825805664","36.51205825805664","34.84000015258789","34.84000015258789","34.84000015258789","36.99842071533203","36.99842071533203","36.99842071533203","35.290000915527344","35.290000915527344","35.290000915527344","23.144113540649414","23.144113540649414","23.144113540649414","33","33","33","22.546649932861328","22.546649932861328","22.546649932861328","29.200000762939453","29.200000762939453","29.200000762939453","23.64876365661621","23.64876365661621","23.64876365661621","33.369998931884766","33.369998931884766","33.369998931884766","14.908945083618164","14.908945083618164","14.908945083618164","16.170000076293945","16.170000076293945","16.170000076293945","11.409568786621094","11.409568786621094","11.409568786621094","15.109999656677246","15.109999656677246","15.109999656677246","13.042913436889648","13.042913436889648","13.042913436889648","15.649999618530273","15.649999618530273","15.649999618530273","17.1225528717041","17.1225528717041","17.1225528717041","19.829999923706055","19.829999923706055","19.829999923706055","17.589088439941406","17.589088439941406","17.589088439941406","19.639999389648438","19.639999389648438","19.639999389648438","16.743682861328125","16.743682861328125","16.743682861328125","19.440000534057617","19.440000534057617","19.440000534057617"
"64","35.74442672729492","35.74442672729492","35.74442672729492","33.130001068115234","33.130001068115234","33.130001068115234","33.632957458496094","33.632957458496094","33.632957458496094","32.16999816894531","32.16999816894531","32.16999816894531","34.23811340332031","34.23811340332031","34.23811340332031","32.290000915527344","32.290000915527344","32.290000915527344","18.698232650756836","18.698232650756836","18.698232650756836","20.110000610351562","20.110000610351562","20.110000610351562","17.551109313964844","17.551109313964844","17.551109313964844","16.850000381469727","16.850000381469727","16.850000381469727","18.704256057739258","18.704256057739258","18.704256057739258","20.18000030517578","20.18000030517578","20.18000030517578","13.030491828918457","13.030491828918457","13.030491828918457","9.550000190734863","9.550000190734863","9.550000190734863","8.331648826599121","8.331648826599121","8.331648826599121","9.319999694824219","9.319999694824219","9.319999694824219","10.67957878112793","10.67957878112793","10.67957878112793","9.029999732971191","9.029999732971191","9.029999732971191","16.653512954711914","16.653512954711914","16.653512954711914","20.18000030517578","20.18000030517578","20.18000030517578","17.177688598632812","17.177688598632812","17.177688598632812","19.989999771118164","19.989999771118164","19.989999771118164","16.206743240356445","16.206743240356445","16.206743240356445","19.790000915527344","19.790000915527344","19.790000915527344"
"65","31.700984954833984","31.700984954833984","31.700984954833984","30.8700008392334","30.8700008392334","30.8700008392334","29.517318725585938","29.517318725585938","29.517318725585938","30.809999465942383","30.809999465942383","30.809999465942383","30.065515518188477","30.065515518188477","30.065515518188477","30.790000915527344","30.790000915527344","30.790000915527344","14.755448341369629","14.755448341369629","14.755448341369629","15.25","15.25","15.25","13.353166580200195","13.353166580200195","13.353166580200195","13.510000228881836","13.510000228881836","13.510000228881836","14.31768798828125","14.31768798828125","14.31768798828125","14.260000228881836","14.260000228881836","14.260000228881836","11.71998119354248","11.71998119354248","11.71998119354248","8.640000343322754","8.640000343322754","8.640000343322754","6.460431098937988","6.460431098937988","6.460431098937988","3.799999952316284","3.799999952316284","3.799999952316284","9.282526016235352","9.282526016235352","9.282526016235352","4.21999979019165","4.21999979019165","4.21999979019165","16.237655639648438","16.237655639648438","16.237655639648438","19.489999771118164","19.489999771118164","19.489999771118164","16.774333953857422","16.774333953857422","16.774333953857422","19.15999984741211","19.15999984741211","19.15999984741211","15.715164184570312","15.715164184570312","15.715164184570312","19.030000686645508","19.030000686645508","19.030000686645508"
"66","30.851696014404297","30.851696014404297","30.851696014404297","28.459999084472656","28.459999084472656","28.459999084472656","28.649547576904297","28.649547576904297","28.649547576904297","27.09000015258789","27.09000015258789","27.09000015258789","29.112567901611328","29.112567901611328","29.112567901611328","27.420000076293945","27.420000076293945","27.420000076293945","13.59875774383545","13.59875774383545","13.59875774383545","14.949999809265137","14.949999809265137","14.949999809265137","12.098331451416016","12.098331451416016","12.098331451416016","12.770000457763672","12.770000457763672","12.770000457763672","12.979362487792969","12.979362487792969","12.979362487792969","14.029999732971191","14.029999732971191","14.029999732971191","10.93469524383545","10.93469524383545","10.93469524383545","13.510000228881836","13.510000228881836","13.510000228881836","5.467935562133789","5.467935562133789","5.467935562133789","3.1500000953674316","3.1500000953674316","3.1500000953674316","8.559247970581055","8.559247970581055","8.559247970581055","3.7899999618530273","3.7899999618530273","3.7899999618530273","15.976040840148926","15.976040840148926","15.976040840148926","18.809999465942383","18.809999465942383","18.809999465942383","16.49215316772461","16.49215316772461","16.49215316772461","17.6200008392334","17.6200008392334","17.6200008392334","15.368074417114258","15.368074417114258","15.368074417114258","17.520000457763672","17.520000457763672","17.520000457763672"
